search URL:,https://patents.google.com/?country=CN&before=filing:20220104&after=filing:20220104&type=PATENT&sort=new
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
CN-114483011-A,Program control system of near-bit high-temperature azimuth gamma calibration device ,东营市宇彤机电设备有限责任公司,"艾凯, 付永生, 申晓洁, 逯晶晶, 张廷斌",2022-01-04,2022-01-04,2022-05-13,,https://patents.google.com/patent/CN114483011A/en,https://patentimages.storage.googleapis.com/13/da/7e/ca4984a55b92ea/HDA0003454187640000011.png
CN-216572943-U,Traditional chinese medicine pharmacy is with swaing granulation machine ,王润雨,王润雨,2022-01-04,2022-01-04,2022-05-24,2022-05-24,https://patents.google.com/patent/CN216572943U/en,https://patentimages.storage.googleapis.com/99/0e/a7/d56cd0d3417828/HDA0003455260840000011.png
CN-217332103-U,Automatic water tank exhaust device of vertical rain dripping test device ,东莞市科翔试验设备有限公司,"柯昌正, 田辉, 谈志华",2022-01-04,2022-01-04,2022-08-30,2022-08-30,https://patents.google.com/patent/CN217332103U/en,https://patentimages.storage.googleapis.com/5b/ea/68/090484e9cb05e4/220104141204.png
CN-217494659-U,Automatic spray type caisson curing means ,连云港港口工程设计研究院有限公司,"左佳佳, 罗迎春, 胡晓军, 陈笑宇, 操隆兴, 李睿轩",2022-01-04,2022-01-04,2022-09-27,2022-09-27,https://patents.google.com/patent/CN217494659U/en,https://patentimages.storage.googleapis.com/1a/37/8c/c9fc276a9d807d/DEST_PATH_HDA0003746525350000011.png
CN-114188579-A,High-strength heat-resistant circulating fuel cell ,徐州华清京昆能源有限公司,"刘阳, 孙凯华, 孙再洪, 韩敏芳, 郭亚明, 于溟",2022-01-04,2022-01-04,2022-03-15,,https://patents.google.com/patent/CN114188579A/en,https://patentimages.storage.googleapis.com/6c/9d/9c/8e59c7d1207b94/HDA0003454147680000011.png
CN-114519453-A,Method and system for classifying railway passenger station equipment images ,"中国铁道科学研究院集团有限公司电子计算技术研究所, 北京经纬信息技术有限公司","徐春婕, 李君�, 陈瑞凤, 李超, 杨国元, 刘硕研, 张亚伟, 吕晓军, 沈海燕, 李宏, 王伟, 谢甲旭, 吴兴华, 杨栋, 唐雯, 赵敏, 樊楠, 康妍, 丛红萍, 王静, 赵晖",2022-01-04,2022-01-04,2022-05-20,,https://patents.google.com/patent/CN114519453A/en,https://patentimages.storage.googleapis.com/9f/e1/22/3f29e599589536/HDA0003455048140000011.png
CN-217321242-U,Laboratory equipment manages protector ,苏州信息职业技术学院,范学超,2022-01-04,2022-01-04,2022-08-30,2022-08-30,https://patents.google.com/patent/CN217321242U/en,https://patentimages.storage.googleapis.com/e6/e3/80/dadb870cab06fa/HDA0003454959960000011.png
CN-114301754-A,Orthogonal power layered multiple access transmission method ,哈尔滨工业大学,"沙学军, 宋鸽, 房宵杰, 李尊琦, 廖壮壮",2022-01-04,2022-01-04,2022-04-08,,https://patents.google.com/patent/CN114301754A/en,https://patentimages.storage.googleapis.com/4e/8b/b2/3d1170ee2d8cc1/HDA0003454993250000011.png
CN-217138457-U,Plaster bandage ,刘金昌,刘金昌,2022-01-04,2022-01-04,2022-08-09,2022-08-09,https://patents.google.com/patent/CN217138457U/en,https://patentimages.storage.googleapis.com/b7/81/84/9e9a41025b11e3/HDA0003454625130000011.png
CN-114349611-A,Preparation method of m-ethoxyphenol ,万华化学集团股份有限公司,"范立耸, 王锐, 郑京涛, 李俊平, 杨栋琳, 刘振峰, 丁大康, 王漭, 刘释水, 边新建, 冯民昌, 初晓东, 马德森, 曹文健, 温道宏, 曹鹤",2022-01-04,2022-01-04,2022-04-15,,https://patents.google.com/patent/CN114349611A/en,
CN-217302924-U,Black intelligent lampblack absorber of nanometer spraying ,中山市索菲亚科技有限公司,周崇跃,2022-01-04,2022-01-04,2022-08-26,2022-08-26,https://patents.google.com/patent/CN217302924U/en,https://patentimages.storage.googleapis.com/82/1a/dc/d472c1efa47ee7/HDA0003454169230000011.png
CN-216645612-U,Imaging system for thermal infrared imager and thermal infrared imager ,杭州纳境科技有限公司,"龚永兴, 聂佳强",2022-01-04,2022-01-04,2022-05-31,2022-05-31,https://patents.google.com/patent/CN216645612U/en,https://patentimages.storage.googleapis.com/0f/21/97/f2b449276d521e/HDA0003454878840000011.png
CN-114334275-A,Method for preparing flexible conductive film by coating copper nanoparticles with citrate ,广东中实金属有限公司,"方瀚宽, 梁静珊",2022-01-04,2022-01-04,2022-04-12,,https://patents.google.com/patent/CN114334275A/en,https://patentimages.storage.googleapis.com/6c/6d/77/de192cee30e36a/HDA0003455263360000011.png
CN-216930652-U,Easy dismounting's heat dissipation deep bead ,河北宇腾瑞元科技有限公司,"尹清志, 尹清云, 张长琴",2022-01-04,2022-01-04,2022-07-08,2022-07-08,https://patents.google.com/patent/CN216930652U/en,https://patentimages.storage.googleapis.com/73/23/ef/21105e9f0992f6/211215092156.png
CN-114394506-A,Method and device for preventing unbalance loading and inclination of continuous casting slab lifting trolley ,重庆钢铁股份有限公司,"苟春生, 马丕桥, 曹丽明",2022-01-04,2022-01-04,2022-04-26,,https://patents.google.com/patent/CN114394506A/en,https://patentimages.storage.googleapis.com/e6/22/f9/e167771e9b99ff/HDA0003454981150000011.png
CN-216980260-U,Low-frequency heating device of distribution transformer ,星原电气(浙江湖州)有限责任公司,"马晓婷, 刘洋, 吕博, 刘帅, 张晓东, 马云飞, 章海庭",2022-01-04,2022-01-04,2022-07-15,2022-07-15,https://patents.google.com/patent/CN216980260U/en,https://patentimages.storage.googleapis.com/d2/b0/3e/903f9b81abd794/DEST_PATH_HDA0003674949680000011.png
CN-216667985-U,Low-temperature type gas mold temperature controller for ecological plate production ,廊坊泰立木业有限公司,"关亚轩, 姚雪丽, 任江辉",2022-01-04,2022-01-04,2022-06-03,2022-06-03,https://patents.google.com/patent/CN216667985U/en,https://patentimages.storage.googleapis.com/ad/9c/82/d5df7e7fad9ef1/HDA0003454736730000011.png
CN-216570274-U,Self-ligating bracket ,杭州星辰三比齿科器材有限公司,"李建伟, 倪金鑫, 周勇飞, 陈坚盾",2022-01-04,2022-01-04,2022-05-24,2022-05-24,https://patents.google.com/patent/CN216570274U/en,https://patentimages.storage.googleapis.com/f3/43/aa/f73e38040c89ef/HDA0003455649820000011.png
CN-216456110-U,Adjustable high-pressure steam sterilizer for potato cultivation ,山东农得利生物科技有限公司,"陈绪水, 杨仕栋, 徐西涛, 卢贞",2022-01-04,2022-01-04,2022-05-10,2022-05-10,https://patents.google.com/patent/CN216456110U/en,https://patentimages.storage.googleapis.com/e0/16/b4/94beceaa7a47b9/HDA0003453999690000011.png
CN-114442940-A,"Data processing method, device, medium and electronic equipment ",网易（杭州）网络有限公司,"尤夕多, 姚琴, 蒋鸿翔, 余利华",2022-01-04,2022-01-04,2022-05-06,,https://patents.google.com/patent/CN114442940A/en,https://patentimages.storage.googleapis.com/ce/b1/26/ed6341ce1be873/HDA0003454710470000011.png
CN-217035993-U,Optimized structure for removing clutter in small base station antenna ,深圳市信维通信股份有限公司,"王文斌, 张�雄, 谢建华",2022-01-04,2022-01-04,2022-07-22,2022-07-22,https://patents.google.com/patent/CN217035993U/en,https://patentimages.storage.googleapis.com/bd/e5/ab/93daa8476f2ad8/HDA0003455243330000011.png
CN-217411827-U,Cleaning device ,合肥仁洁智能科技有限公司,"王磊, 张磊, 胡俊",2022-01-04,2022-01-04,2022-09-13,2022-09-13,https://patents.google.com/patent/CN217411827U/en,https://patentimages.storage.googleapis.com/8b/4a/41/13735e0cd306b7/HDA0003455222660000011.png
CN-216858779-U,Fixing device for welding stainless steel welded pipe ,安徽野牛暖通设备有限公司,"郑志连, 凃平",2022-01-04,2022-01-04,2022-07-01,2022-07-01,https://patents.google.com/patent/CN216858779U/en,https://patentimages.storage.googleapis.com/15/ca/53/fb5c908b575c31/HDA0003454974410000011.png
CN-217094207-U,Cold production of mounting membrane is with gluing proof book perk drying device ,汕头市格塑塑料薄膜有限公司,"陈少勃, 夏泽瑞",2022-01-04,2022-01-04,2022-08-02,2022-08-02,https://patents.google.com/patent/CN217094207U/en,https://patentimages.storage.googleapis.com/01/57/0d/0ac656d0c63bfb/220104195119.png
CN-216761753-U,Bogie of inner axle box of railway vehicle ,西南交通大学,"周张义, 望博文",2022-01-04,2022-01-04,2022-06-17,2022-06-17,https://patents.google.com/patent/CN216761753U/en,https://patentimages.storage.googleapis.com/e5/dc/06/4a7d89b3172539/HDA0003454877600000011.png
CN-216994351-U,Tubular product transport handcart ,中山嘉信智达仓储设备有限公司,徐文雪,2022-01-04,2022-01-04,2022-07-19,2022-07-19,https://patents.google.com/patent/CN216994351U/en,https://patentimages.storage.googleapis.com/19/28/03/2dcec233d7448e/HDA0003455077270000011.png
CN-114193071-A,Automatic change transversal joint welding equipment ,朱振华,朱振华,2022-01-04,2022-01-04,2022-03-18,,https://patents.google.com/patent/CN114193071A/en,https://patentimages.storage.googleapis.com/cd/bf/62/da02de267a1c57/HDA0003454201730000011.png
CN-217115659-U,Charging device for ultrasonic equipment ,深圳迈瑞生物医疗电子股份有限公司,"陈艳娇, 张琪, 陈文涛",2022-01-04,2022-01-04,2022-08-02,2022-08-02,https://patents.google.com/patent/CN217115659U/en,https://patentimages.storage.googleapis.com/c1/03/b8/c795c3afa7774b/HDA0003454680070000011.png
CN-114354060-A,Device for calibrating precision of industrial sensor of pressure scanning system in real time ,广州市久元自动化设备有限公司,"周大鹏, 武学军",2022-01-04,2022-01-04,2022-04-15,,https://patents.google.com/patent/CN114354060A/en,https://patentimages.storage.googleapis.com/d7/3e/3c/dbb7927aeb4cee/HDA0003454281440000011.png
CN-216583573-U,Optical fiber take-up reel ,杭州润州光电技术有限公司,"蓝曾景, 黄建文",2021-10-26,2022-01-04,2022-05-24,2022-05-24,https://patents.google.com/patent/CN216583573U/en,https://patentimages.storage.googleapis.com/c9/b1/46/d2d11eb01211b0/HDA0003455063200000011.png
CN-114477703-A,Environment-friendly paint slag sludge treatment system ,浙江浙安机械制造有限公司,王猛,2022-01-04,2022-01-04,2022-05-13,,https://patents.google.com/patent/CN114477703A/en,https://patentimages.storage.googleapis.com/7c/8e/de/a5c73c57d660d0/HDA0003454554900000011.png
CN-217166900-U,Industrial welding robot with accurate welding ,盐城泰翔自动化科技有限公司,"何强, 张振岗",2022-01-04,2022-01-04,2022-08-12,2022-08-12,https://patents.google.com/patent/CN217166900U/en,https://patentimages.storage.googleapis.com/43/20/6a/270a26b45bd20d/HDA0003453978940000011.png
CN-217419321-U,Antiskid springboard for urban bailey beam construction temporary bridge ,"中国电建集团华东勘测设计研究院有限公司, 浙江华东工程咨询有限公司","吴鸣飞, 何舟, 段睿宏",2022-01-04,2022-01-04,2022-09-13,2022-09-13,https://patents.google.com/patent/CN217419321U/en,https://patentimages.storage.googleapis.com/8a/ab/e6/469cbdf3fd6b9c/DEST_PATH_HDA0003686372890000011.png
CN-216618169-U,Self-locking expansion pipe ,杭州大茂电力科技有限公司,翁慧阳,2022-01-04,2022-01-04,2022-05-27,2022-05-27,https://patents.google.com/patent/CN216618169U/en,https://patentimages.storage.googleapis.com/59/02/27/6141e7175d4782/HDA0003454057540000011.png
CN-114098280-A,Magnetic suspension turntable and dining table ,严继威,严继威,2022-01-04,2022-01-04,2022-03-01,,https://patents.google.com/patent/CN114098280A/en,https://patentimages.storage.googleapis.com/1c/8c/07/ea69a53d30a243/HDA0003454366660000011.png
CN-216630385-U,Molasses mixing arrangement for feed production ,河南大台农饲料有限公司,"李瑞珍, 李璐琳, 张连军, 崔喜明, 张书芳, 冯鹏飞",2022-01-04,2022-01-04,2022-05-31,2022-05-31,https://patents.google.com/patent/CN216630385U/en,https://patentimages.storage.googleapis.com/33/b8/93/f81612f994e552/2201041456231.png
CN-217873103-U,Fastening device for main shaft of wind driven generator ,苏州艾联精特航空科技有限公司,"姜伟涛, 沈波, 周惠全, 任永红",2022-01-04,2022-01-04,2022-11-22,2022-11-22,https://patents.google.com/patent/CN217873103U/en,https://patentimages.storage.googleapis.com/f4/eb/70/545d174552dd66/HDA0003454324130000011.png
CN-217163122-U,Sports teaching is with convenient equipment of shooting ,卢元文,卢元文,2022-01-04,2022-01-04,2022-08-12,2022-08-12,https://patents.google.com/patent/CN217163122U/en,https://patentimages.storage.googleapis.com/22/5b/6f/588c74eacb06b5/HDA0003455445300000011.png
CN-216480255-U,Storage and transportation safety monitoring device based on dangerous chemicals of bottom singlechip ,青岛黄海学院,"徐乐乐, 薛蕊, 孔庆蕊, 刘甜甜, 秦静, 谭信勇, 徐存宝, 贾兴旺, 尤劲恺",2022-01-04,2022-01-04,2022-05-10,2022-05-10,https://patents.google.com/patent/CN216480255U/en,https://patentimages.storage.googleapis.com/9e/9a/8f/b2123e61ba0663/HDA0003454889920000011.png
CN-216990906-U,Positioning device for valve rod machining ,天津世威阀门制造有限公司,梁忠林,2022-01-04,2022-01-04,2022-07-19,2022-07-19,https://patents.google.com/patent/CN216990906U/en,https://patentimages.storage.googleapis.com/1a/0f/9a/8ac4964315e8b8/HDA0003454676130000011.png
CN-218010356-U,Oil smoke clean system for moxa-moxibustion ,中山大学附属第一医院,庾敏姬,2022-01-04,2022-01-04,2022-12-13,2022-12-13,https://patents.google.com/patent/CN218010356U/en,https://patentimages.storage.googleapis.com/d7/47/12/8d509e3f241045/HDA0003455108800000011.png
CN-216512127-U,Yarn tension adjusting device ,河南大洋纱线有限公司,"胡绪超, 周文兵, 毛威",2022-01-04,2022-01-04,2022-05-13,2022-05-13,https://patents.google.com/patent/CN216512127U/en,https://patentimages.storage.googleapis.com/87/75/af/8cf2d16bd65413/2112291410151.png
CN-216518254-U,Novel thermostat shell ,浙江新柴股份有限公司,"梁亮, 俞旭东, 胡志明, 陈云炳, 张枫, 张露露, 李长辉",2022-01-04,2022-01-04,2022-05-13,2022-05-13,https://patents.google.com/patent/CN216518254U/en,https://patentimages.storage.googleapis.com/69/34/6e/8dda2e9d55db7f/HDA0003454130440000011.png
CN-114272950-A,CH (physical channel)4、CO2Catalyst for reforming preparation of synthesis gas and preparation method and application thereof ,安徽理工大学,"陈明强, 梁德芳, 王一双, 李唱, 袁刚, 王君",2022-01-04,2022-01-04,2022-04-05,,https://patents.google.com/patent/CN114272950A/en,
CN-115019311-A,Intelligent question solving pen with anti-falling function ,渤海大学,杨漫,2022-01-04,2022-01-04,2022-09-06,,https://patents.google.com/patent/CN115019311A/en,https://patentimages.storage.googleapis.com/f2/f7/90/7eeae03e884aae/HDA0003455002680000011.png
CN-114356331-A,"Front-end page data processing method, device, equipment and storage medium ",京东科技控股股份有限公司,杨晓霞,2022-01-04,2022-01-04,2022-04-15,,https://patents.google.com/patent/CN114356331A/en,https://patentimages.storage.googleapis.com/74/e1/8b/f4367d0a85c99a/HDA0003455593730000011.png
CN-216989999-U,Valve pole punches and uses sweeps collection device ,天津世威阀门制造有限公司,梁忠林,2022-01-04,2022-01-04,2022-07-19,2022-07-19,https://patents.google.com/patent/CN216989999U/en,https://patentimages.storage.googleapis.com/c7/39/47/eff085e6a5d4b1/HDA0003454609550000011.png
CN-114333373-A,Curve driving early warning method and system based on intelligent spikes ,中国公路工程咨询集团有限公司,"刘畅, 姚翔林, 李红芳, 孙昊, 安泽萍",2022-01-04,2022-01-04,2022-04-12,,https://patents.google.com/patent/CN114333373A/en,https://patentimages.storage.googleapis.com/86/c0/5f/3e5cda7f53f18f/HDA0003455258130000012.png
CN-216896479-U,Equipment mounting bracket for cabin sealing plate ,中船黄埔文冲船舶有限公司,"邱淑会, 张登明, 刘欣宇, 朱慧敏, 谢曜聪, 张鹏, 李金莲",2022-01-04,2022-01-04,2022-07-05,2022-07-05,https://patents.google.com/patent/CN216896479U/en,https://patentimages.storage.googleapis.com/00/21/10/7cb50840ab1522/HDA0003454554580000011.png
CN-216912076-U,Casting machine capable of casting molten iron on front and back surfaces ,青岛华鑫盛业铸机有限公司,张宝华,2022-01-04,2022-01-04,2022-07-08,2022-07-08,https://patents.google.com/patent/CN216912076U/en,https://patentimages.storage.googleapis.com/9b/07/84/e9d2ab043bce94/HDA0003455544300000011.png
